Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-109606,"Intrinsic Pathway for Apoptosis",16,59,0.004196600042677289,1.219024881038422E-13,1.340927369142264E-12,38,60,0.005006675567423231,9606,Homo sapiens,"BAD;STAT3;CASP9;MAPK8;CASP8;CASP3;AKT2;AKT3;BCL2;BAX;MAPK1;AKT1;CYCS;TP53;MAPK3","","R-HSA-139906;R-HSA-4331331;R-HSA-114307;R-HSA-139905;R-HSA-114306;R-HSA-9627089;R-HSA-508163;R-HSA-508162;R-HSA-139908;R-HSA-198347;R-HSA-114440;R-HSA-6804652;R-HSA-139913;R-HSA-139918;R-HSA-114252;R-HSA-4331340;R-HSA-139917;R-HSA-114254;R-HSA-114256;R-HSA-114259;R-HSA-168849;R-HSA-6804596;R-HSA-114261;R-HSA-9627078;R-HSA-6805426;R-HSA-114264;R-HSA-114275;R-HSA-9627056;R-HSA-114284;R-HSA-6790025;R-HSA-114352;R-HSA-114419;R-HSA-9627104;R-HSA-140214;R-HSA-139898;R-HSA-114361;R-HSA-139899;R-HSA-139897"
R-HSA-422475,"Axon guidance",43,583,0.041468098726794224,1.3222756223285614E-13,1.4545031845614176E-12,114,297,0.024783044058744992,9606,Homo sapiens,"GSK3B;GSK3A;ROCK1;SHC1;SRC;EGFR;RPS6KA4;CDC42;RPS6KA3;PAK1;MAPK8;RPS6KA5;RPS6KA2;CFL1;RPS6KA1;ERBB2;MAPK1;RAC1;PLCG1;PRKACA;MAPK3;MAP2K1;MAP2K2;MMP2;LIMK2;LIMK1;GAB1;PRKCA;PTPN11;GAB2;MAPK14;MMP9;RHOA;TIAM1;PIK3CA;GRB2;KRAS;SOS1;MET;FGFR1","","R-HSA-3928633;R-HSA-3928632;R-HSA-3928639;R-HSA-3928627;R-HSA-419087;R-HSA-3928625;R-HSA-3928631;R-HSA-3928628;R-HSA-3928619;R-HSA-593690;R-HSA-3928616;R-HSA-3928623;R-HSA-451347;R-HSA-3928620;R-HSA-3928608;R-HSA-3928615;R-HSA-3928614;R-HSA-3928612;R-HSA-451366;R-HSA-3928602;R-HSA-3928601;R-HSA-400677;R-HSA-418850;R-HSA-416546;R-HSA-3928607;R-HSA-109860;R-HSA-109862;R-HSA-622382;R-HSA-3928604;R-HSA-3928595;R-HSA-416559;R-HSA-418863;R-HSA-3928594;R-HSA-3928592;R-HSA-400682;R-HSA-418858;R-HSA-418859;R-HSA-418856;R-HSA-418868;R-HSA-3928584;R-HSA-416562;R-HSA-418865;R-HSA-419646;R-HSA-399935;R-HSA-419644;R-HSA-3928577;R-HSA-419645;R-HSA-3928576;R-HSA-418874;R-HSA-399930;R-HSA-3928583;R-HSA-376123;R-HSA-399928;R-HSA-3928580;R-HSA-8854981;R-HSA-399941;R-HSA-399938;R-HSA-8855747;R-HSA-399939;R-HSA-399950;R-HSA-399951;R-HSA-416588;R-HSA-8855508;R-HSA-416594;R-HSA-399952;R-HSA-9010641;R-HSA-9010643;R-HSA-9010646;R-HSA-8853734;R-HSA-198756;R-HSA-3928657;R-HSA-8853737;R-HSA-392053;R-HSA-9010681;R-HSA-3928651;R-HSA-392054;R-HSA-8985594;R-HSA-3928648;R-HSA-392051;R-HSA-3928642;R-HSA-3928641;R-HSA-3928640;R-HSA-419197;R-HSA-8853755;R-HSA-3928645;R-HSA-8853774;R-HSA-445069;R-HSA-445064;R-HSA-445079;R-HSA-445072;R-HSA-445084;R-HSA-9011241;R-HSA-8853793;R-HSA-4093336;R-HSA-374701;R-HSA-374696;R-HSA-4093327;R-HSA-391866;R-HSA-373716;R-HSA-419033;R-HSA-428515;R-HSA-437230;R-HSA-8855915;R-HSA-428522;R-HSA-419049;R-HSA-428535;R-HSA-428533;R-HSA-373750;R-HSA-8854899;R-HSA-428531;R-HSA-8854897;R-HSA-8854908;R-HSA-199935;R-HSA-8854905"
R-HSA-73857,"RNA Polymerase II Transcription",78,1658,0.11793157408066007,1.433297924791077E-13,1.5766277172701848E-12,420,870,0.07259679572763685,9606,Homo sapiens,"GSK3B;ATF2;GSK3A;PTEN;RPTOR;CCND1;MYC;AKT2;AKT3;MLST8;AKT1;EP300;SKP2;PRKACA;PDPK1;AXIN1;TSC2;LIFR;TSC1;FOS;PPM1A;KIT;MET;TP53;SRC;TCF7;LEF1;FOXO4;FOXO3;FOXO1;EGFR;IRAK1;ERBB2;MAPK1;RICTOR;MAPK3;SMAD2;TCF7L2;SMAD1;TCF7L1;SMAD4;CREBBP;JUN;SMAD3;TGFB1;SMURF2;SMURF1;STAT1;PTPN11;SMAD6;MAPK14;MTOR;SMAD7;SKI;ITCH;RHEB;MDM2;BAX;CYCS;CTNNB1;KRAS","","R-HSA-6799462;R-HSA-2187303;R-HSA-8951951;R-HSA-9625749;R-HSA-8878220;R-HSA-2187309;R-HSA-6791285;R-HSA-6805620;R-HSA-8951966;R-HSA-9622667;R-HSA-8878237;R-HSA-2187325;R-HSA-6791291;R-HSA-9622668;R-HSA-8936616;R-HSA-8939688;R-HSA-6799431;R-HSA-8951977;R-HSA-8878243;R-HSA-8936621;R-HSA-870437;R-HSA-8939706;R-HSA-69685;R-HSA-380979;R-HSA-6799441;R-HSA-8936628;R-HSA-870449;R-HSA-2187293;R-HSA-9622738;R-HSA-870477;R-HSA-9615570;R-HSA-9615571;R-HSA-6798374;R-HSA-6798373;R-HSA-870479;R-HSA-9622737;R-HSA-6799409;R-HSA-3239014;R-HSA-8937682;R-HSA-2187388;R-HSA-6799418;R-HSA-6799416;R-HSA-6801415;R-HSA-2187330;R-HSA-6800396;R-HSA-9617660;R-HSA-9614562;R-HSA-9009401;R-HSA-8952058;R-HSA-9009403;R-HSA-8952062;R-HSA-9625828;R-HSA-9614564;R-HSA-6795290;R-HSA-6801637;R-HSA-6805730;R-HSA-870538;R-HSA-6805740;R-HSA-6801641;R-HSA-6804724;R-HSA-6791409;R-HSA-209055;R-HSA-6805755;R-HSA-9622579;R-HSA-9624624;R-HSA-2187395;R-HSA-8878117;R-HSA-6795460;R-HSA-6791363;R-HSA-9620532;R-HSA-8936481;R-HSA-9620515;R-HSA-9624611;R-HSA-9009208;R-HSA-6795473;R-HSA-8878143;R-HSA-6791387;R-HSA-9622572;R-HSA-3700984;R-HSA-9614423;R-HSA-3700981;R-HSA-9625693;R-HSA-6791349;R-HSA-6791348;R-HSA-9614414;R-HSA-9622604;R-HSA-6805638;R-HSA-6791302;R-HSA-8878178;R-HSA-2179274;R-HSA-2179276;R-HSA-8878186;R-HSA-6791306;R-HSA-6805640;R-HSA-9622627;R-HSA-9625699;R-HSA-2106579;R-HSA-9622630;R-HSA-6805650;R-HSA-349426;R-HSA-6791327;R-HSA-2106586;R-HSA-6791323;R-HSA-2106591;R-HSA-5693609;R-HSA-6796647;R-HSA-9624976;R-HSA-9620891;R-HSA-349455;R-HSA-9624985;R-HSA-6796649;R-HSA-8952232;R-HSA-9620915;R-HSA-9617840;R-HSA-9617848;R-HSA-8952226;R-HSA-9615801;R-HSA-9617852;R-HSA-9617853;R-HSA-8939963;R-HSA-3700992;R-HSA-165179;R-HSA-9617832;R-HSA-9617833;R-HSA-9617838;R-HSA-3700997;R-HSA-6803801;R-HSA-9615829;R-HSA-6792491;R-HSA-2186607;R-HSA-5629189;R-HSA-1484099;R-HSA-9622980;R-HSA-5629187;R-HSA-9622981;R-HSA-5633295;R-HSA-6803719;R-HSA-6804741;R-HSA-8865256;R-HSA-6798615;R-HSA-6798611;R-HSA-8865265;R-HSA-5633314;R-HSA-4396347;R-HSA-9623018;R-HSA-9623023;R-HSA-6804762;R-HSA-6805785;R-HSA-9617683;R-HSA-2318752;R-HSA-212356;R-HSA-8937728;R-HSA-163214;R-HSA-8952069;R-HSA-6803946;R-HSA-9008412;R-HSA-9625863;R-HSA-8937744;R-HSA-8952081;R-HSA-6799815;R-HSA-6797766;R-HSA-9626928;R-HSA-9009451;R-HSA-6800836;R-HSA-6797763;R-HSA-6793666;R-HSA-9009452;R-HSA-9620788;R-HSA-8934688;R-HSA-6804942;R-HSA-8934690;R-HSA-6803917;R-HSA-173481;R-HSA-8952101;R-HSA-6803914;R-HSA-8937767;R-HSA-8986937;R-HSA-8986939;R-HSA-173488;R-HSA-2186643;R-HSA-6793685;R-HSA-8935740;R-HSA-8986940;R-HSA-8986943;R-HSA-6803935;R-HSA-2127257;R-HSA-8935731;R-HSA-6804955;R-HSA-9626962;R-HSA-6799777;R-HSA-8937807;R-HSA-3222006;R-HSA-8937792;R-HSA-8952128;R-HSA-2176491;R-HSA-9617758;R-HSA-9620828;R-HSA-9008475;R-HSA-6803892;R-HSA-9626945;R-HSA-2321904;R-HSA-5633414;R-HSA-9614662;R-HSA-2186741;R-HSA-8937820;R-HSA-9617735;R-HSA-9008476;R-HSA-9008479;R-HSA-2176503;R-HSA-9008478;R-HSA-2176502;R-HSA-5632386;R-HSA-6800816;R-HSA-6793661;R-HSA-2186747;R-HSA-5632393;R-HSA-8937814;R-HSA-9614669;R-HSA-9620813;R-HSA-5633460;R-HSA-6804879;R-HSA-9008480;R-HSA-173545;R-HSA-3221982;R-HSA-6795667;R-HSA-5633441;R-HSA-6803858;R-HSA-6799761;R-HSA-9620837;R-HSA-6803871;R-HSA-2176475;R-HSA-8938867;R-HSA-8937844;R-HSA-2186785;R-HSA-8937097;R-HSA-6805103;R-HSA-3222072;R-HSA-9623192;R-HSA-8951428;R-HSA-9623168;R-HSA-6805109;R-HSA-8951442;R-HSA-8951443;R-HSA-5689972;R-HSA-6805059;R-HSA-2186767;R-HSA-2186771;R-HSA-3222020;R-HSA-2186780;R-HSA-3222128;R-HSA-8864453;R-HSA-9008832;R-HSA-6805035;R-HSA-9008839;R-HSA-8864466;R-HSA-3222116;R-HSA-9623240;R-HSA-6804998;R-HSA-8956649;R-HSA-9623280;R-HSA-9623281;R-HSA-6804996;R-HSA-8932076;R-HSA-8956652;R-HSA-9621242;R-HSA-8932070;R-HSA-6805022;R-HSA-8938228;R-HSA-3222093;R-HSA-8932084;R-HSA-9625324;R-HSA-8938231;R-HSA-199299;R-HSA-9623059;R-HSA-6804194;R-HSA-6804193;R-HSA-8865280;R-HSA-5632732;R-HSA-139913;R-HSA-1980047;R-HSA-9625091;R-HSA-6802165;R-HSA-9617927;R-HSA-9625092;R-HSA-8936979;R-HSA-6802170;R-HSA-9625101;R-HSA-5632759;R-HSA-6798020;R-HSA-9617972;R-HSA-6801089;R-HSA-6798031;R-HSA-8936995;R-HSA-5632766;R-HSA-8865320;R-HSA-8937016;R-HSA-9623072;R-HSA-8864307;R-HSA-9625124;R-HSA-8952382;R-HSA-6804191;R-HSA-8952371;R-HSA-6804188;R-HSA-6792871;R-HSA-3222259;R-HSA-8937037;R-HSA-9618004;R-HSA-6800044;R-HSA-6800042;R-HSA-6797993;R-HSA-8937050;R-HSA-6798004;R-HSA-6801087;R-HSA-9617996;R-HSA-6805126;R-HSA-2031355;R-HSA-6805122;R-HSA-6800001;R-HSA-8952419;R-HSA-3222237;R-HSA-9621116;R-HSA-9618021;R-HSA-6792863;R-HSA-3215152;R-HSA-4331331;R-HSA-9008015;R-HSA-4331340;R-HSA-9623427;R-HSA-6811508;R-HSA-3215144;R-HSA-6800253;R-HSA-6806394;R-HSA-6800250;R-HSA-6806392;R-HSA-9625520;R-HSA-5632887;R-HSA-5632892;R-HSA-6811479;R-HSA-9625510;R-HSA-8864690;R-HSA-8878013;R-HSA-8864698;R-HSA-8878023;R-HSA-6805285;R-HSA-6801184;R-HSA-6798126;R-HSA-6798129;R-HSA-6801213;R-HSA-6798139;R-HSA-170847;R-HSA-6798138;R-HSA-6801209;R-HSA-6804229;R-HSA-8878050;R-HSA-6798082;R-HSA-6798081;R-HSA-6801166;R-HSA-8878056;R-HSA-6804242;R-HSA-6804253;R-HSA-6805276;R-HSA-6805479;R-HSA-8938251;R-HSA-6799332;R-HSA-9621270;R-HSA-8956684;R-HSA-6803425;R-HSA-6798304;R-HSA-6803437;R-HSA-9625375;R-HSA-3215295;R-HSA-9625346;R-HSA-5628871;R-HSA-4411357;R-HSA-3215251;R-HSA-8874789;R-HSA-4411367;R-HSA-8874797;R-HSA-9625406;R-HSA-6801355;R-HSA-6798282;R-HSA-6804425;R-HSA-6803400;R-HSA-9625378;R-HSA-5628901;R-HSA-5632993;R-HSA-140214;R-HSA-5628899;R-HSA-6805470;R-HSA-9621289;R-HSA-6798299;R-HSA-6804441;R-HSA-198599;R-HSA-5632914;R-HSA-5632924;R-HSA-198609;R-HSA-9625409;R-HSA-6804402;R-HSA-6803391;R-HSA-6803388;R-HSA-6798268;R-HSA-6806405;R-HSA-9623415;R-HSA-6799246;R-HSA-6806413;R-HSA-6806412;R-HSA-6806408;R-HSA-6805399;R-HSA-6800279;R-HSA-6806423;R-HSA-8877941;R-HSA-6806419;R-HSA-9007999;R-HSA-6806417;R-HSA-6804383;R-HSA-380927;R-HSA-6804379;R-HSA-5632939;R-HSA-6806425;R-HSA-3215310"
R-HSA-9006115,"Signaling by NTRK2 (TRKB)",13,32,0.0022761220570453092,1.7186252421197423E-13,1.7341683644644945E-12,17,38,0.003170894526034713,9606,Homo sapiens,"TIAM1;PIK3CA;SHC1;SRC;GAB1;GRB2;PTPN11;KRAS;PLCG1;RAC1;SOS1","","R-HSA-9032073;R-HSA-9028328;R-HSA-9026891;R-HSA-9026890;R-HSA-9031981;R-HSA-9033292;R-HSA-9026894;R-HSA-9032067;R-HSA-9026531;R-HSA-9033284;R-HSA-9028519;R-HSA-9028505;R-HSA-9026493;R-HSA-9033276;R-HSA-9032798;R-HSA-9037040;R-HSA-9026579"
R-HSA-5654743,"Signaling by FGFR4",15,50,0.0035564407141332956,1.7341683644644945E-13,1.7341683644644945E-12,35,41,0.0034212283044058743,9606,Homo sapiens,"SHC1;SRC;GAB1;BRAF;PTPN11;PIK3CA;MAPK1;GRB2;KRAS;PLCG1;SOS1;FGFR4;MAPK3","","R-HSA-5654422;R-HSA-1295634;R-HSA-5654423;R-HSA-5654418;R-HSA-5654163;R-HSA-177931;R-HSA-5654428;R-HSA-5654684;R-HSA-5654426;R-HSA-5654169;R-HSA-5654425;R-HSA-5654662;R-HSA-5654151;R-HSA-5654663;R-HSA-5654658;R-HSA-5654659;R-HSA-5654734;R-HSA-5654669;R-HSA-5654667;R-HSA-5654664;R-HSA-1307955;R-HSA-8941613;R-HSA-1295604;R-HSA-1307963;R-HSA-5654655;R-HSA-1295609;R-HSA-5654653;R-HSA-5654717;R-HSA-1549564;R-HSA-5654714;R-HSA-5654651;R-HSA-1295613;R-HSA-5654566;R-HSA-190326;R-HSA-190265"
R-HSA-388841,"Costimulation by the CD28 family",19,97,0.006899494985418593,1.7785772854495008E-13,1.7785772854495008E-12,26,34,0.0028371161548731644,9606,Homo sapiens,"PDPK1;SRC;PTPN11;VAV1;MTOR;CDC42;PAK1;PIK3CA;GRAP2;AKT2;AKT3;MLST8;AKT1;RICTOR;GRB2;CSK;MAP3K8;PTPN6;RAC1","","R-HSA-389381;R-HSA-389762;R-HSA-388814;R-HSA-392530;R-HSA-388829;R-HSA-389788;R-HSA-389919;R-HSA-388831;R-HSA-388830;R-HSA-2317314;R-HSA-389348;R-HSA-389350;R-HSA-389158;R-HSA-388833;R-HSA-388832;R-HSA-389352;R-HSA-2316429;R-HSA-389354;R-HSA-389941;R-HSA-198640;R-HSA-2317332;R-HSA-389756;R-HSA-389759;R-HSA-389758;R-HSA-390329;R-HSA-198270"
R-HSA-5654736,"Signaling by FGFR1",16,61,0.00433885767124262,2.0061730054976579E-13,2.006173005497658E-12,39,48,0.004005340453938585,9606,Homo sapiens,"SHC1;SRC;GAB1;BRAF;PTPN11;PIK3CA;MAPK1;GRB2;KRAS;PLCG1;SOS1;MAPK3;FGFR1","","R-HSA-1295634;R-HSA-5654167;R-HSA-5654165;R-HSA-5654672;R-HSA-5654673;R-HSA-177931;R-HSA-5654596;R-HSA-5654597;R-HSA-5654149;R-HSA-191062;R-HSA-5654594;R-HSA-5656064;R-HSA-5654592;R-HSA-190427;R-HSA-5654600;R-HSA-190429;R-HSA-5654582;R-HSA-5654578;R-HSA-5654514;R-HSA-1295604;R-HSA-190245;R-HSA-5654591;R-HSA-1295609;R-HSA-1549564;R-HSA-5654586;R-HSA-5654587;R-HSA-5654584;R-HSA-5654392;R-HSA-1295613;R-HSA-5654692;R-HSA-190256;R-HSA-5654690;R-HSA-5654560;R-HSA-5654575;R-HSA-5654573;R-HSA-5654571;R-HSA-190268;R-HSA-8941623;R-HSA-5654569"
R-HSA-5654696,"Downstream signaling of activated FGFR2",14,41,0.0029162813855893024,2.0228263508670352E-13,2.0228263508670352E-12,23,23,0.0019192256341789052,9606,Homo sapiens,"PIK3CA;SHC1;GAB1;GRB2;PTPN11;KRAS;PLCG1;SOS1;FGFR2","","R-HSA-5654614;R-HSA-5654615;R-HSA-5654612;R-HSA-5654608;R-HSA-5654622;R-HSA-5654399;R-HSA-177931;R-HSA-5654620;R-HSA-5654397;R-HSA-5654618;R-HSA-5654406;R-HSA-5654407;R-HSA-5654404;R-HSA-5654402;R-HSA-5654147;R-HSA-5654607;R-HSA-5654159;R-HSA-8941618;R-HSA-5654701;R-HSA-5654605;R-HSA-5654157;R-HSA-5654603;R-HSA-5654697"
R-HSA-5654738,"Signaling by FGFR2",18,87,0.006188206842591934,3.1730174043786974E-13,3.1730174043786974E-12,35,46,0.0038384512683578105,9606,Homo sapiens,"SHC1;SRC;GAB1;BRAF;PTPN11;PIK3CA;MAPK1;GRB2;KRAS;PLCG1;SOS1;FGFR2;MAPK3","","R-HSA-5654614;R-HSA-1295634;R-HSA-5654615;R-HSA-5654612;R-HSA-5654677;R-HSA-5654608;R-HSA-5654622;R-HSA-177931;R-HSA-190408;R-HSA-5654620;R-HSA-5654618;R-HSA-190413;R-HSA-5654406;R-HSA-5654407;R-HSA-5654404;R-HSA-5654402;R-HSA-5654147;R-HSA-5654607;R-HSA-5654159;R-HSA-5654605;R-HSA-5654157;R-HSA-5654603;R-HSA-5654729;R-HSA-1295604;R-HSA-5654399;R-HSA-1295609;R-HSA-5654397;R-HSA-1549564;R-HSA-1295613;R-HSA-190258;R-HSA-5654562;R-HSA-190260;R-HSA-8941618;R-HSA-5654701;R-HSA-5654697"
R-HSA-168249,"Innate Immune System",67,1325,0.09424567892453233,5.193623309196482E-13,5.193623309196482E-12,264,684,0.05707610146862483,9606,Homo sapiens,"ATF2;IKBKB;CASP9;RPS6KA3;RPS6KA5;CASP8;RPS6KA2;GRAP2;RPS6KA1;CFL1;RAC2;EP300;MAP3K8;RAC1;PRKACA;BTRC;MAP3K7;MAP2K3;MAP2K4;MAP2K1;CHUK;SYK;PDPK1;PRKCD;FOS;GAB2;MMP9;VAV1;DUSP6;RHOA;PIK3CA;TRAF6;MAPKAPK2;RAF1;SOS1;ROCK1;SHC1;SRC;RELA;RELB;CDC42;MAPK9;MAPK8;PAK1;SOCS1;IRAK1;MAPK1;PLCG1;MAP2K7;MAPK3;CREBBP;JUN;LIMK1;PTPN11;MAPK14;NFKB1;NFKB2;ITCH;REL;BCL2;CTNNB1;GRB2;TAB2;KRAS;PTPN6;TAB1","","R-HSA-741386;R-HSA-688137;R-HSA-9013889;R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-936963;R-HSA-9013895;R-HSA-936960;R-HSA-198669;R-HSA-936991;R-HSA-936986;R-HSA-203797;R-HSA-936985;R-HSA-177690;R-HSA-177694;R-HSA-177692;R-HSA-2562564;R-HSA-5621366;R-HSA-5621363;R-HSA-5621370;R-HSA-451634;R-HSA-5621347;R-HSA-5621356;R-HSA-937034;R-HSA-937032;R-HSA-451649;R-HSA-399950;R-HSA-198731;R-HSA-937029;R-HSA-5684250;R-HSA-6800426;R-HSA-5684248;R-HSA-937050;R-HSA-6800434;R-HSA-198746;R-HSA-937044;R-HSA-5684275;R-HSA-5684273;R-HSA-198756;R-HSA-879201;R-HSA-5684261;R-HSA-168053;R-HSA-5684267;R-HSA-937075;R-HSA-2424484;R-HSA-2424485;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2424481;R-HSA-2424482;R-HSA-933532;R-HSA-933530;R-HSA-5609665;R-HSA-933528;R-HSA-933526;R-HSA-933527;R-HSA-2197691;R-HSA-2197690;R-HSA-933525;R-HSA-933523;R-HSA-450222;R-HSA-198314;R-HSA-933538;R-HSA-933539;R-HSA-933536;R-HSA-933537;R-HSA-2424476;R-HSA-2424477;R-HSA-166072;R-HSA-2395801;R-HSA-1028815;R-HSA-1028812;R-HSA-2454240;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-166091;R-HSA-2029271;R-HSA-168136;R-HSA-2029268;R-HSA-1247960;R-HSA-5624473;R-HSA-168140;R-HSA-9014343;R-HSA-9014342;R-HSA-847070;R-HSA-199895;R-HSA-450259;R-HSA-2262775;R-HSA-450257;R-HSA-918230;R-HSA-1028820;R-HSA-2262777;R-HSA-442586;R-HSA-1028819;R-HSA-1028817;R-HSA-168162;R-HSA-2197697;R-HSA-2197698;R-HSA-168166;R-HSA-166119;R-HSA-199910;R-HSA-442592;R-HSA-199917;R-HSA-975103;R-HSA-450292;R-HSA-975100;R-HSA-5624486;R-HSA-975097;R-HSA-5624492;R-HSA-168184;R-HSA-2454239;R-HSA-5624494;R-HSA-199935;R-HSA-450296;R-HSA-975118;R-HSA-727819;R-HSA-975119;R-HSA-9604499;R-HSA-167686;R-HSA-975115;R-HSA-975111;R-HSA-975106;R-HSA-879362;R-HSA-975134;R-HSA-5621573;R-HSA-9604480;R-HSA-5607751;R-HSA-450325;R-HSA-5607750;R-HSA-199959;R-HSA-5607745;R-HSA-5607747;R-HSA-5607746;R-HSA-5607757;R-HSA-5607756;R-HSA-5607759;R-HSA-975125;R-HSA-450333;R-HSA-975122;R-HSA-202534;R-HSA-975147;R-HSA-450337;R-HSA-975142;R-HSA-450348;R-HSA-450346;R-HSA-975139;R-HSA-202541;R-HSA-2395412;R-HSA-450358;R-HSA-990526;R-HSA-2130194;R-HSA-419644;R-HSA-419645;R-HSA-2730856;R-HSA-975180;R-HSA-2730858;R-HSA-2730861;R-HSA-2730860;R-HSA-2730848;R-HSA-2730851;R-HSA-688985;R-HSA-2730876;R-HSA-2730864;R-HSA-975188;R-HSA-622420;R-HSA-2730868;R-HSA-2730870;R-HSA-975185;R-HSA-5607732;R-HSA-5660980;R-HSA-5607734;R-HSA-5607728;R-HSA-5607731;R-HSA-5607741;R-HSA-5607740;R-HSA-5607742;R-HSA-5607738;R-HSA-2730841;R-HSA-2730840;R-HSA-210289;R-HSA-2730843;R-HSA-2730842;R-HSA-5660965;R-HSA-2730844;R-HSA-2730847;R-HSA-5607725;R-HSA-2730833;R-HSA-5607724;R-HSA-5607726;R-HSA-2730837;R-HSA-5607720;R-HSA-166271;R-HSA-5607723;R-HSA-5607722;R-HSA-2029469;R-HSA-6789092;R-HSA-2029466;R-HSA-2029467;R-HSA-2029465;R-HSA-2029460;R-HSA-3134883;R-HSA-166286;R-HSA-2029458;R-HSA-2029459;R-HSA-2029456;R-HSA-166284;R-HSA-9628444;R-HSA-2029454;R-HSA-2029452;R-HSA-2396599;R-HSA-2029453;R-HSA-2029451;R-HSA-2396594;R-HSA-3134904;R-HSA-2029449;R-HSA-5660622;R-HSA-3134901;R-HSA-2396606;R-HSA-2029445;R-HSA-5660662;R-HSA-2730889;R-HSA-5660663;R-HSA-2730888;R-HSA-5660660;R-HSA-2730892;R-HSA-706479;R-HSA-2730894;R-HSA-5660666;R-HSA-2730885;R-HSA-2730884;R-HSA-2730887;R-HSA-5660665;R-HSA-2730886;R-HSA-2730904;R-HSA-2396561;R-HSA-202164;R-HSA-2730896;R-HSA-2730900;R-HSA-2730903;R-HSA-2562541;R-HSA-168910;R-HSA-168915;R-HSA-9603905;R-HSA-166869;R-HSA-166362;R-HSA-166363;R-HSA-936942;R-HSA-975852;R-HSA-975853;R-HSA-3134914;R-HSA-6798743;R-HSA-936952;R-HSA-6798751;R-HSA-936951;R-HSA-168440;R-HSA-6798749;R-HSA-6798748;R-HSA-6798747;R-HSA-936947;R-HSA-6798745;R-HSA-975857"
R-HSA-5621481,"C-type lectin receptors (CLRs)",25,202,0.014368020485098514,6.356026815979021E-13,6.356026815979021E-12,43,68,0.005674232309746329,9606,Homo sapiens,"CREBBP;CHUK;SYK;PDPK1;SRC;PRKCD;NFKB1;RELA;RELB;NFKB2;IKBKB;PAK1;RPS6KA5;CASP8;TRAF6;REL;EP300;TAB2;KRAS;TAB1;RAF1;BTRC;PRKACA;MAP3K7","","R-HSA-5624473;R-HSA-5621573;R-HSA-5607751;R-HSA-5607750;R-HSA-5607745;R-HSA-5607747;R-HSA-5607746;R-HSA-5607757;R-HSA-5660622;R-HSA-5607756;R-HSA-5607759;R-HSA-5660662;R-HSA-5660663;R-HSA-5607732;R-HSA-5660660;R-HSA-5660980;R-HSA-5607734;R-HSA-5621366;R-HSA-5607728;R-HSA-202534;R-HSA-5607731;R-HSA-5621363;R-HSA-2730894;R-HSA-5607741;R-HSA-5607740;R-HSA-5607742;R-HSA-5660666;R-HSA-202541;R-HSA-5660665;R-HSA-5607738;R-HSA-5621370;R-HSA-5624486;R-HSA-5660965;R-HSA-5621347;R-HSA-5607725;R-HSA-5624492;R-HSA-5607724;R-HSA-5621356;R-HSA-5607726;R-HSA-5624494;R-HSA-5607720;R-HSA-5607723;R-HSA-5607722"
R-HSA-112409,"RAF-independent MAPK1/3 activation",12,28,0.0019916067999146453,8.006928453596629E-13,8.006928453596629E-12,12,12,0.0010013351134846463,9606,Homo sapiens,"MAP2K1;MAP2K2;DUSP1;MAPK1;PTPN11;IL6ST;JAK2;IL6R;DUSP6;MAPK3;JAK1","","R-HSA-109857;R-HSA-5675206;R-HSA-109858;R-HSA-109860;R-HSA-5674387;R-HSA-5675376;R-HSA-109863;R-HSA-112342;R-HSA-109862;R-HSA-5674385;R-HSA-109864;R-HSA-5675373"
